TEST_PARAM.comment:,LP785060

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.173783
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.15
TEST_PARAM.max_discharge_current:,0.15

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/27/21 10:54:40
TEST_PARAM.discharge_stop_time:,11/28/21 07:44:35

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,128,38097.327,3.653103,3.58489,0.4547533
BATT_MODEL_RAW:,129,38397.304,3.651331,3.583151,0.4545333
BATT_MODEL_RAW:,130,38697.284,3.649614,3.581417,0.4546467
BATT_MODEL_RAW:,131,38997.255,3.647903,3.579721,0.4545467
BATT_MODEL_RAW:,132,39297.241,3.646223,3.578279,0.45296
BATT_MODEL_RAW:,133,39597.211,3.644564,3.57686,0.45136
BATT_MODEL_RAW:,134,39897.187,3.642937,3.575439,0.4499867
BATT_MODEL_RAW:,135,40197.167,3.641346,3.574154,0.4479467
BATT_MODEL_RAW:,136,40497.148,3.639776,3.572777,0.44666
BATT_MODEL_RAW:,137,40797.123,3.638218,3.5714,0.4454533
BATT_MODEL_RAW:,138,41097.099,3.636696,3.570108,0.44392
BATT_MODEL_RAW:,139,41397.077,3.635189,3.568794,0.4426333
BATT_MODEL_RAW:,140,41697.055,3.633677,3.567453,0.4414933
BATT_MODEL_RAW:,141,41997.031,3.632189,3.566074,0.4407667
BATT_MODEL_RAW:,142,42297.006,3.630716,3.564703,0.4400867
BATT_MODEL_RAW:,143,42596.983,3.629246,3.563419,0.4388467
BATT_MODEL_RAW:,144,42896.954,3.62781,3.56217,0.4376
BATT_MODEL_RAW:,145,43196.933,3.62636,3.56114,0.4348
BATT_MODEL_RAW:,146,43496.903,3.624937,3.560326,0.43074
