TEST_PARAM.comment:,9v-Energizer-Max-522-6LF22

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,9.651134
TEST_PARAM.vcutoff:,6.0

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100.0

TEST_PARAM.discharge_start_time:,11/28/21 09:37:48
TEST_PARAM.discharge_stop_time:,11/28/21 12:22:45

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,44,5598.369,7.146139,6.712288,4.33851
BATT_MODEL:,45,5498.393,7.161558,6.728281,4.33277
BATT_MODEL:,46,5398.418,7.176973,6.744484,4.32489
BATT_MODEL:,47,5298.451,7.192202,6.760406,4.31796
BATT_MODEL:,48,5198.483,7.207651,6.77647,4.31181
BATT_MODEL:,49,5098.517,7.223938,6.792633,4.31305
BATT_MODEL:,50,4998.546,7.238382,6.808502,4.2988
BATT_MODEL:,51,4998.546,7.238382,6.808502,4.2988
BATT_MODEL:,52,4898.57,7.253981,6.824827,4.29154
BATT_MODEL:,53,4798.598,7.269585,6.841118,4.28467
BATT_MODEL:,54,4698.63,7.285172,6.857487,4.27685
BATT_MODEL:,55,4598.663,7.301012,6.874184,4.26828
BATT_MODEL:,56,4498.696,7.317881,6.891191,4.2669
BATT_MODEL:,57,4398.728,7.332897,6.908298,4.24599
BATT_MODEL:,58,4298.754,7.349228,6.92592,4.23308
BATT_MODEL:,59,4198.783,7.365368,6.944004,4.21364
BATT_MODEL:,60,4098.815,7.382513,6.962305,4.20208
BATT_MODEL:,61,3998.843,7.398411,6.981194,4.17217
BATT_MODEL:,62,3898.874,7.41543,7.000933,4.14497
BATT_MODEL:,63,3798.905,7.433054,7.022364,4.1069
BATT_MODEL:,64,3698.931,7.45097,7.044455,4.06515
BATT_MODEL:,65,3598.956,7.469408,7.067558,4.0185
BATT_MODEL:,66,3498.988,7.488325,7.091949,3.96376
BATT_MODEL:,67,3399.015,7.507959,7.117098,3.90861
BATT_MODEL:,68,3299.048,7.527973,7.142643,3.8533
BATT_MODEL:,69,3199.082,7.548746,7.167995,3.80751
