TEST_PARAM.comment:,LP503562-100mA

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.164126
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/30/21 13:50:20
TEST_PARAM.discharge_stop_time:,12/01/21 02:30:17

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,148,44096.733,3.3342,3.305676,0.28524
BATT_MODEL_RAW:,149,44396.709,3.302158,3.27355,0.28608
BATT_MODEL_RAW:,150,44696.685,3.261536,3.232817,0.28719
BATT_MODEL_RAW:,151,44996.661,3.210077,3.181232,0.28845
BATT_MODEL_RAW:,152,45296.627,3.143404,3.114418,0.28986
BATT_MODEL_RAW:,153,45596.598,3.052904,3.023668,0.29236
BATT_MODEL_RAW.capacity:,1.266572

BATT_MODEL:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,1,45596.598,3.052904,3.023668,0.29236
BATT_MODEL:,2,44996.661,3.210077,3.181232,0.28845
BATT_MODEL:,3,44696.685,3.261536,3.232817,0.28719
BATT_MODEL:,4,44096.733,3.3342,3.305676,0.28524
BATT_MODEL:,5,43796.756,3.359022,3.330568,0.28454
BATT_MODEL:,6,43196.788,3.39242,3.364077,0.28343
BATT_MODEL:,7,42896.812,3.40386,3.37557,0.2829
BATT_MODEL:,8,42296.864,3.421112,3.392912,0.282
BATT_MODEL:,9,41996.887,3.42798,3.399775,0.28205
BATT_MODEL:,10,41396.933,3.439466,3.41139,0.28076
BATT_MODEL:,11,41096.957,3.444546,3.41651,0.28036
BATT_MODEL:,12,40496.989,3.454197,3.426239,0.27958
BATT_MODEL:,13,40197.014,3.459145,3.431225,0.2792
BATT_MODEL:,14,39597.061,3.469784,3.44195,0.27834
BATT_MODEL:,15,39297.08,3.475374,3.447563,0.27811
BATT_MODEL:,16,38697.131,3.486404,3.458673,0.27731
BATT_MODEL:,17,38397.153,3.49181,3.464109,0.27701
BATT_MODEL:,18,37797.202,3.502298,3.474672,0.27626
BATT_MODEL:,19,37497.225,3.507355,3.479765,0.2759
BATT_MODEL:,20,36897.27,3.516928,3.489428,0.275
BATT_MODEL:,21,36597.275,3.521448,3.493973,0.27475
BATT_MODEL:,22,35997.309,3.529964,3.502542,0.27422
BATT_MODEL:,23,35697.328,3.533976,3.506609,0.27367
BATT_MODEL:,24,35097.368,3.541607,3.514305,0.27302
BATT_MODEL:,25,34797.389,3.545273,3.517963,0.2731
BATT_MODEL:,26,34197.436,3.552176,3.524975,0.27201
BATT_MODEL:,27,33597.482,3.558741,3.531616,0.27125
BATT_MODEL:,28,33297.511,3.561903,3.534809,0.27094
