TEST_PARAM.comment:,9v

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,9.644200325
TEST_PARAM.vcutoff:,6

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,11/27/21 08:37:49
TEST_PARAM.discharge_stop_time:,11/27/21 11:46:10

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,15,9700.4803573,6.7239170074,6.3134384155,4.1047859192
BATT_MODEL:,16,9600.4706184,6.7398853302,6.328950882,4.1093444824
BATT_MODEL:,17,9500.4625183,6.754989624,6.3432826996,4.1170692444
BATT_MODEL:,18,9400.4532936,6.7696418762,6.3571491241,4.1249275208
BATT_MODEL:,19,9300.4435635,6.7822265625,6.3684501648,4.1377639771
BATT_MODEL:,20,9200.4356523,6.7959785461,6.3815460205,4.1443252563
BATT_MODEL:,21,9000.4153914,6.8239307404,6.4077625275,4.1616821289
BATT_MODEL:,22,8900.4058824,6.8377952576,6.4209365845,4.168586731
BATT_MODEL:,23,8800.3974401,6.8517742157,6.4341754913,4.1759872437
BATT_MODEL:,24,8700.3886745,6.8654270172,6.4471759796,4.182510376
BATT_MODEL:,25,8600.3784966,6.8790225983,6.4601039886,4.1891860962
BATT_MODEL:,26,8500.3716997,6.891954422,6.4724597931,4.1949462891
BATT_MODEL:,27,8400.3630262,6.9052829742,6.4852848053,4.1999816895
BATT_MODEL:,28,8200.3520581,6.930229187,6.5092182159,4.2101097107
BATT_MODEL:,29,8100.3515083,6.9431858063,6.5221691132,4.2101669312
BATT_MODEL:,30,8000.351039,6.9557228088,6.5344600677,4.2126274109
BATT_MODEL:,31,7900.348698,6.9678764343,6.5465755463,4.2130088806
BATT_MODEL:,32,7800.3466336,6.9803333282,6.5589828491,4.2135047913
BATT_MODEL:,33,7700.3453101,6.9925765991,6.5711612701,4.2141532898
BATT_MODEL:,34,7600.3420868,7.0049209595,6.5836925507,4.2122840881
BATT_MODEL:,35,7500.3407282,7.016828537,6.5957450867,4.2108345032
BATT_MODEL:,36,7300.3357886,7.0407238007,6.6200466156,4.2067718506
BATT_MODEL:,37,7200.3341753,7.0526638031,6.6324310303,4.2023277283
BATT_MODEL:,38,7100.3316152,7.0649909973,6.6452293396,4.1976165771
BATT_MODEL:,39,7000.3306748,7.077375412,6.6582145691,4.191608429
BATT_MODEL:,40,6900.3280549,7.0896778107,6.6710929871,4.1858482361
BATT_MODEL:,41,6800.3255644,7.1015758514,6.6835269928,4.1804885864
BATT_MODEL:,42,6700.3236283,7.1139163971,6.6964588165,4.1745758057
BATT_MODEL:,43,6600.3200729,7.1264324188,6.7095184326,4.1691398621
BATT_MODEL:,44,6400.3136308,7.1518573761,6.736579895,4.1527748108
BATT_MODEL:,45,6300.312447,7.1647472382,6.7501411438,4.1460609436
BATT_MODEL:,46,6200.3100067,7.1774692535,6.7636356354,4.1383361816
BATT_MODEL:,47,6100.3050002,7.190410614,6.7775344849,4.1287612915
BATT_MODEL:,48,6000.3035481,7.2040863037,6.791929245,4.1215705872
BATT_MODEL:,49,5900.3006936,7.2176914215,6.8065338135,4.1115760803
BATT_MODEL:,50,5800.2967849,7.2315196991,6.8214797974,4.1003990173
